3559,13,1572.08,2924.4,67.72,65.6,1.0,-1,-1,-1
3560,13,1569.21,2912.56,70.79,76.8,1.0,-1,-1,-1
3561,13,1562.43,2896.95,71.81,82.27,1.0,-1,-1,-1
3562,13,1552.6,2887.44,75.28,86.83,1.0,-1,-1,-1
3563,13,1535.69,2880.87,80.75,88.69,1.0,-1,-1,-1
3564,13,1513.37,2876.1,82.67,81.43,1.0,-1,-1,-1
3565,13,1498.4,2874.72,83.8,77.97,1.0,-1,-1,-1
3566,13,1488.37,2870.53,87.83,69.92,1.0,-1,-1,-1
3567,13,1465.41,2867.68,86.21,67.59,1.0,-1,-1,-1
3568,13,1450.46,2864.27,86.67,66.34,1.0,-1,-1,-1
3569,13,1440.73,2862.04,90.07,64.82,1.0,-1,-1,-1
3570,13,1421.54,2851.08,89.47,68.29,1.0,-1,-1,-1
3571,13,1407.91,2845.05,89.84,70.42,1.0,-1,-1,-1
3572,13,1396.18,2840.05,90.98,70.75,1.0,-1,-1,-1
3573,13,1381.06,2827.25,90.49,74.45,1.0,-1,-1,-1
3574,13,1371.71,2815.19,92.66,75.76,1.0,-1,-1,-1
3575,13,1351.59,2801.18,90.04,77.89,1.0,-1,-1,-1
3576,13,1343.22,2796.19,88.61,79.56,1.0,-1,-1,-1
3577,13,1335.96,2792.01,90.65,76.83,1.0,-1,-1,-1
3578,13,1319.71,2783.65,86.93,74.98,1.0,-1,-1,-1
3579,13,1304.55,2778.01,90.79,69.15,1.0,-1,-1,-1
3580,13,1290.68,2776.86,90.06,64.96,1.0,-1,-1,-1
3581,13,1276.81,2779.18,89.3,62.01,1.0,-1,-1,-1
3582,13,1268.62,2776.88,88.63,62.01,1.0,-1,-1,-1
3583,13,1249.56,2782.02,88.3,58.25,1.0,-1,-1,-1
3584,13,1238.35,2783.51,89.22,56.55,1.0,-1,-1,-1
3585,13,1221.34,2785.11,89.6,56.85,1.0,-1,-1,-1
3586,13,1213.07,2789.09,88.65,55.26,1.0,-1,-1,-1
3587,13,1195.31,2782.07,92.76,60.98,1.0,-1,-1,-1
3588,13,1176.57,2786.9,92.18,58.81,1.0,-1,-1,-1
3589,13,1160.73,2792.89,91.94,60.9,1.0,-1,-1,-1
3590,13,1142.67,2803.47,87.12,62.57,1.0,-1,-1,-1
3591,13,1134.97,2810.21,85.31,64.33,1.0,-1,-1,-1
3592,13,1130.52,2815.15,85.9,67.4,1.0,-1,-1,-1
3593,13,1125.14,2817.85,85.88,71.15,1.0,-1,-1,-1
3594,13,1113.52,2819.73,83.04,75.01,1.0,-1,-1,-1
3595,13,1111.67,2832.94,77.68,75.53,1.0,-1,-1,-1
3596,13,1105.22,2841.62,73.6,79.41,1.0,-1,-1,-1
3597,13,1105.75,2846.85,68.18,82.23,1.0,-1,-1,-1
3598,13,1104.0,2862.05,66.26,81.24,1.0,-1,-1,-1
3599,13,1103.01,2870.29,65.85,83.72,1.0,-1,-1,-1
3600,13,1103.11,2871.65,65.72,84.54,1.0,-1,-1,-1
3601,13,1102.1,2872.22,65.03,83.99,1.0,-1,-1,-1
3602,13,1099.83,2873.12,62.84,84.57,1.0,-1,-1,-1
3603,13,1095.03,2876.13,64.13,86.62,1.0,-1,-1,-1
3604,13,1081.3,2888.14,65.55,86.36,1.0,-1,-1,-1
3605,13,1069.33,2894.0,67.52,88.55,1.0,-1,-1,-1
3606,13,1060.54,2899.47,71.11,87.73,1.0,-1,-1,-1
3607,13,1049.12,2909.05,75.13,80.11,1.0,-1,-1,-1
3608,13,1030.08,2908.91,77.64,72.54,1.0,-1,-1,-1
3609,13,1009.74,2913.96,84.39,63.02,1.0,-1,-1,-1
3610,13,992.67,2915.14,83.92,58.79,1.0,-1,-1,-1
3611,13,982.42,2915.73,86.05,56.31,1.0,-1,-1,-1
3612,13,967.45,2911.61,85.23,56.41,1.0,-1,-1,-1
3613,13,957.54,2904.73,85.34,58.1,1.0,-1,-1,-1
3614,13,947.1,2896.0,86.42,58.59,1.0,-1,-1,-1
3615,13,926.4,2885.87,85.19,60.89,1.0,-1,-1,-1
3616,13,910.62,2870.58,86.99,62.6,1.0,-1,-1,-1
3617,13,902.14,2859.94,85.54,66.06,1.0,-1,-1,-1
3618,13,894.13,2849.8,81.71,70.67,1.0,-1,-1,-1
3619,13,889.91,2828.9,76.85,71.35,1.0,-1,-1,-1
3620,13,881.29,2810.74,73.93,76.45,1.0,-1,-1,-1
3621,13,877.36,2790.73,72.56,76.31,1.0,-1,-1,-1
3622,13,875.32,2777.59,69.32,76.41,1.0,-1,-1,-1
3623,13,874.2,2767.17,64.86,78.57,1.0,-1,-1,-1
3624,13,874.82,2756.16,62.74,81.22,1.0,-1,-1,-1
3625,13,876.71,2740.3,61.61,80.57,1.0,-1,-1,-1
3626,13,882.98,2722.88,61.41,82.5,1.0,-1,-1,-1
3627,13,886.88,2709.68,62.31,82.34,1.0,-1,-1,-1
3628,13,890.44,2702.45,65.19,81.96,1.0,-1,-1,-1
3629,13,896.54,2698.58,66.2,82.82,1.0,-1,-1,-1
3630,13,901.54,2687.73,70.41,78.53,1.0,-1,-1,-1
3631,13,913.08,2679.2,72.46,78.08,1.0,-1,-1,-1
3632,13,918.6,2676.83,74.79,77.77,1.0,-1,-1,-1
3633,13,921.23,2666.36,77.59,76.93,1.0,-1,-1,-1
3634,13,921.79,2654.74,79.63,76.37,1.0,-1,-1,-1
3635,13,924.76,2647.87,77.8,77.0,1.0,-1,-1,-1
3636,13,929.3,2638.88,73.15,78.02,1.0,-1,-1,-1
3637,13,931.59,2615.23,66.68,78.47,1.0,-1,-1,-1
3638,13,931.07,2603.27,63.45,80.73,1.0,-1,-1,-1
3639,13,924.5,2591.25,65.05,84.12,1.0,-1,-1,-1
3640,13,917.25,2583.24,67.47,85.57,1.0,-1,-1,-1
3641,13,900.61,2569.09,69.34,81.63,1.0,-1,-1,-1
3642,13,883.95,2559.33,74.83,77.98,1.0,-1,-1,-1
3643,13,870.7,2556.15,80.0,73.89,1.0,-1,-1,-1
3644,13,848.27,2555.25,80.47,69.95,1.0,-1,-1,-1
3645,13,832.27,2549.59,85.26,65.86,1.0,-1,-1,-1
3646,13,822.84,2547.21,87.1,64.3,1.0,-1,-1,-1
3647,13,809.0,2538.74,83.14,63.33,1.0,-1,-1,-1
3648,13,796.51,2534.98,83.88,64.23,1.0,-1,-1,-1
3649,13,777.71,2532.92,83.06,62.34,1.0,-1,-1,-1
